f	32GHz
num		xn			yn			An			phi(arc)
243		0.058594	0.011719	6.337607	0.000000
244		0.058594	0.016406	7.938576	0.000000
245		0.058594	0.021094	9.800023	0.000000
246		0.058594	0.025781	11.853112	0.000000
247		0.058594	0.030469	13.956060	0.000000
248		0.058594	0.035156	15.891958	0.000000
249		0.058594	0.039844	17.397401	0.000000
250		0.058594	0.044531	18.225720	0.000000
251		0.058594	0.049219	18.225720	0.000000
252		0.058594	0.053906	17.397401	0.000000
253		0.058594	0.058594	15.891958	0.000000
254		0.058594	0.063281	13.956060	0.000000
255		0.058594	0.067969	11.853112	0.000000
256		0.058594	0.072656	9.800023	0.000000
257		0.058594	0.077344	7.938576	0.000000
258		0.058594	0.082031	6.337607	0.000000
259		0.058594	0.086719	5.011447	0.000000
260		0.058594	0.091406	3.941417	0.000000
261		0.063281	0.002344	3.655916	0.000000
262		0.063281	0.007031	4.613896	0.000000
263		0.063281	0.011719	5.788406	0.000000
264		0.063281	0.016406	7.190143	0.000000
265		0.063281	0.021094	8.800788	0.000000
266		0.063281	0.025781	10.556477	0.000000
267		0.063281	0.030469	12.334892	0.000000
268		0.063281	0.035156	13.956060	0.000000
269		0.063281	0.039844	15.207051	0.000000
270		0.063281	0.044531	15.891958	0.000000
271		0.063281	0.049219	15.891958	0.000000
272		0.063281	0.053906	15.207051	0.000000
273		0.063281	0.058594	13.956060	0.000000
274		0.063281	0.063281	12.334892	0.000000
275		0.063281	0.067969	10.556477	0.000000
276		0.063281	0.072656	8.800788	0.000000
277		0.063281	0.077344	7.190143	0.000000
278		0.063281	0.082031	5.788406	0.000000
279		0.063281	0.086719	4.613896	0.000000
280		0.063281	0.091406	3.655916	0.000000
281		0.067969	0.002344	3.318398	0.000000
282		0.067969	0.007031	4.149367	0.000000
283		0.067969	0.011719	5.154623	0.000000
284		0.067969	0.016406	6.337607	0.000000
285		0.067969	0.021094	7.677458	0.000000
286		0.067969	0.025781	9.117335	0.000000
287		0.067969	0.030469	10.556477	0.000000
288		0.067969	0.035156	11.853112	0.000000
289		0.067969	0.039844	12.844538	0.000000
290		0.067969	0.044531	13.384159	0.000000
291		0.067969	0.049219	13.384159	0.000000
292		0.067969	0.053906	12.844538	0.000000
293		0.067969	0.058594	11.853112	0.000000
294		0.067969	0.063281	10.556477	0.000000
295		0.067969	0.067969	9.117335	0.000000
296		0.067969	0.072656	7.677458	0.000000
297		0.067969	0.077344	6.337607	0.000000
298		0.067969	0.082031	5.154623	0.000000
299		0.067969	0.086719	4.149367	0.000000
300		0.067969	0.091406	3.318398	0.000000
301		0.072656	0.002344	2.954862	0.000000
302		0.072656	0.007031	3.655916	0.000000
303		0.072656	0.011719	4.491192	0.000000
304		0.072656	0.016406	5.458659	0.000000
305		0.072656	0.021094	6.536889	0.000000
306		0.072656	0.025781	7.677458	0.000000
307		0.072656	0.030469	8.800788	0.000000
308		0.072656	0.035156	9.800023	0.000000
309		0.072656	0.039844	10.556477	0.000000
310		0.072656	0.044531	10.965601	0.000000
311		0.072656	0.049219	10.965601	0.000000
312		0.072656	0.053906	10.556477	0.000000
313		0.072656	0.058594	9.800023	0.000000
314		0.072656	0.063281	8.800788	0.000000
315		0.072656	0.067969	7.677458	0.000000
316		0.072656	0.072656	6.536889	0.000000
317		0.072656	0.077344	5.458659	0.000000
318		0.072656	0.082031	4.491192	0.000000
319		0.072656	0.086719	3.655916	0.000000
320		0.072656	0.091406	2.954862	0.000000
321		0.077344	0.002344	2.588221	0.000000
322		0.077344	0.007031	3.165851	0.000000
323		0.077344	0.011719	3.842885	0.000000
324		0.077344	0.016406	4.613896	0.000000
325		0.077344	0.021094	5.458659	0.000000
326		0.077344	0.025781	6.337607	0.000000
327		0.077344	0.030469	7.190143	0.000000
328		0.077344	0.035156	7.938576	0.000000
329		0.077344	0.039844	8.499416	0.000000
330		0.077344	0.044531	8.800788	0.000000
331		0.077344	0.049219	8.800788	0.000000
332		0.077344	0.053906	8.499416	0.000000
333		0.077344	0.058594	7.938576	0.000000
334		0.077344	0.063281	7.190143	0.000000
335		0.077344	0.067969	6.337607	0.000000
336		0.077344	0.072656	5.458659	0.000000
337		0.077344	0.077344	4.613896	0.000000
338		0.077344	0.082031	3.842885	0.000000
339		0.077344	0.086719	3.165851	0.000000
340		0.077344	0.091406	2.588221	0.000000
341		0.082031	0.002344	2.236230	0.000000
342		0.082031	0.007031	2.702982	0.000000
343		0.082031	0.011719	3.240868	0.000000
344		0.082031	0.016406	3.842885	0.000000
345		0.082031	0.021094	4.491192	0.000000
346		0.082031	0.025781	5.154623	0.000000
347		0.082031	0.030469	5.788406	0.000000
348		0.082031	0.035156	6.337607	0.000000
349		0.082031	0.039844	6.745056	0.000000
350		0.082031	0.044531	6.962623	0.000000
351		0.082031	0.049219	6.962623	0.000000
352		0.082031	0.053906	6.745056	0.000000
353		0.082031	0.058594	6.337607	0.000000
354		0.082031	0.063281	5.788406	0.000000
355		0.082031	0.067969	5.154623	0.000000
356		0.082031	0.072656	4.491192	0.000000
357		0.082031	0.077344	3.842885	0.000000
358		0.082031	0.082031	3.240868	0.000000
359		0.082031	0.086719	2.702982	0.000000
360		0.082031	0.091406	2.236230	0.000000
361		0.086719	0.002344	1.910889	0.000000
362		0.086719	0.007031	2.282241	0.000000
363		0.086719	0.011719	2.702982	0.000000
364		0.086719	0.016406	3.165851	0.000000
365		0.086719	0.021094	3.655916	0.000000
366		0.086719	0.025781	4.149367	0.000000
367		0.086719	0.030469	4.613896	0.000000
368		0.086719	0.035156	5.011447	0.000000
369		0.086719	0.039844	5.303592	0.000000
370		0.086719	0.044531	5.458659	0.000000
371		0.086719	0.049219	5.458659	0.000000
372		0.086719	0.053906	5.303592	0.000000
373		0.086719	0.058594	5.011447	0.000000
374		0.086719	0.063281	4.613896	0.000000
375		0.086719	0.067969	4.149367	0.000000
376		0.086719	0.072656	3.655916	0.000000
377		0.086719	0.077344	3.165851	0.000000
378		0.086719	0.082031	2.702982	0.000000
379		0.086719	0.086719	2.282241	0.000000
380		0.086719	0.091406	1.910889	0.000000
381		0.091406	0.002344	1.618924	0.000000
382		0.091406	0.007031	1.910889	0.000000
383		0.091406	0.011719	2.236230	0.000000
384		0.091406	0.016406	2.588221	0.000000
385		0.091406	0.021094	2.954862	0.000000
386		0.091406	0.025781	3.318398	0.000000
387		0.091406	0.030469	3.655916	0.000000
388		0.091406	0.035156	3.941417	0.000000
389		0.091406	0.039844	4.149367	0.000000
390		0.091406	0.044531	4.259134	0.000000
391		0.091406	0.049219	4.259134	0.000000
392		0.091406	0.053906	4.149367	0.000000
393		0.091406	0.058594	3.941417	0.000000
394		0.091406	0.063281	3.655916	0.000000
395		0.091406	0.067969	3.318398	0.000000
396		0.091406	0.072656	2.954862	0.000000
397		0.091406	0.077344	2.588221	0.000000
398		0.091406	0.082031	2.236230	0.000000
399		0.091406	0.086719	1.910889	0.000000
400		0.091406	0.091406	1.618924	0.000000
